Targeted_gene_name,Geo_mean_relative,TTN_normalized_relative,97_percentile_relative,80_percentile_relative,99_percentile_relative,60_percentile_relative,TTB_normalized_relative,90_percentile_relative,LN_mean_relative,70_percentile_relative,95_percentile_relative,50_percentile_relative,Geo_mean_relative_95P,Geo_mean_relative_5P,Geo_mean_relative_fraction_greater_than_one,Geo_mean_relative_bootstrap_median,Geo_mean_relative_bootstrap_mean,Geo_mean_relative_97.5P,Geo_mean_relative_2.5P,TTN_normalized_relative_95P,TTN_normalized_relative_5P,TTN_normalized_relative_fraction_greater_than_one,TTN_normalized_relative_bootstrap_median,TTN_normalized_relative_bootstrap_mean,TTN_normalized_relative_97.5P,TTN_normalized_relative_2.5P,97_percentile_relative_95P,97_percentile_relative_5P,97_percentile_relative_fraction_greater_than_one,97_percentile_relative_bootstrap_median,97_percentile_relative_bootstrap_mean,97_percentile_relative_97.5P,97_percentile_relative_2.5P,80_percentile_relative_95P,80_percentile_relative_5P,80_percentile_relative_fraction_greater_than_one,80_percentile_relative_bootstrap_median,80_percentile_relative_bootstrap_mean,80_percentile_relative_97.5P,80_percentile_relative_2.5P,99_percentile_relative_95P,99_percentile_relative_5P,99_percentile_relative_fraction_greater_than_one,99_percentile_relative_bootstrap_median,99_percentile_relative_bootstrap_mean,99_percentile_relative_97.5P,99_percentile_relative_2.5P,60_percentile_relative_95P,60_percentile_relative_5P,60_percentile_relative_fraction_greater_than_one,60_percentile_relative_bootstrap_median,60_percentile_relative_bootstrap_mean,60_percentile_relative_97.5P,60_percentile_relative_2.5P,TTB_normalized_relative_95P,TTB_normalized_relative_5P,TTB_normalized_relative_fraction_greater_than_one,TTB_normalized_relative_bootstrap_median,TTB_normalized_relative_bootstrap_mean,TTB_normalized_relative_97.5P,TTB_normalized_relative_2.5P,90_percentile_relative_95P,90_percentile_relative_5P,90_percentile_relative_fraction_greater_than_one,90_percentile_relative_bootstrap_median,90_percentile_relative_bootstrap_mean,90_percentile_relative_97.5P,90_percentile_relative_2.5P,LN_mean_relative_95P,LN_mean_relative_5P,LN_mean_relative_fraction_greater_than_one,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,70_percentile_relative_95P,70_percentile_relative_5P,70_percentile_relative_fraction_greater_than_one,70_percentile_relative_bootstrap_median,70_percentile_relative_bootstrap_mean,70_percentile_relative_97.5P,70_percentile_relative_2.5P,95_percentile_relative_95P,95_percentile_relative_5P,95_percentile_relative_fraction_greater_than_one,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,50_percentile_relative_95P,50_percentile_relative_5P,50_percentile_relative_fraction_greater_than_one,50_percentile_relative_bootstrap_median,50_percentile_relative_bootstrap_mean,50_percentile_relative_97.5P,50_percentile_relative_2.5P,Geo_mean_relative_pvalue,Geo_mean_relative_pvalue_FDR,Geo_mean_relative_pvalue_twoside,Geo_mean_relative_pvalue_twoside_FDR,TTN_normalized_relative_pvalue,TTN_normalized_relative_pvalue_FDR,TTN_normalized_relative_pvalue_twoside,TTN_normalized_relative_pvalue_twoside_FDR,97_percentile_relative_pvalue,97_percentile_relative_pvalue_FDR,97_percentile_relative_pvalue_twoside,97_percentile_relative_pvalue_twoside_FDR,80_percentile_relative_pvalue,80_percentile_relative_pvalue_FDR,80_percentile_relative_pvalue_twoside,80_percentile_relative_pvalue_twoside_FDR,99_percentile_relative_pvalue,99_percentile_relative_pvalue_FDR,99_percentile_relative_pvalue_twoside,99_percentile_relative_pvalue_twoside_FDR,60_percentile_relative_pvalue,60_percentile_relative_pvalue_FDR,60_percentile_relative_pvalue_twoside,60_percentile_relative_pvalue_twoside_FDR,TTB_normalized_relative_pvalue,TTB_normalized_relative_pvalue_FDR,TTB_normalized_relative_pvalue_twoside,TTB_normalized_relative_pvalue_twoside_FDR,90_percentile_relative_pvalue,90_percentile_relative_pvalue_FDR,90_percentile_relative_pvalue_twoside,90_percentile_relative_pvalue_twoside_FDR,LN_mean_relative_pvalue,LN_mean_relative_pvalue_FDR,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,70_percentile_relative_pvalue,70_percentile_relative_pvalue_FDR,70_percentile_relative_pvalue_twoside,70_percentile_relative_pvalue_twoside_FDR,95_percentile_relative_pvalue,95_percentile_relative_pvalue_FDR,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,50_percentile_relative_pvalue,50_percentile_relative_pvalue_FDR,50_percentile_relative_pvalue_twoside,50_percentile_relative_pvalue_twoside_FDR
Morf4l1,0.9963474679791596,0.8785481767234253,1.0660001355237263,0.9944204801710519,1.1843205098491607,1.0043240301293754,0.9711713028130541,1.0502355950536648,1.0272410573191753,0.9870456271859893,1.0263076811662084,0.9976667947885349,1.0570982712332444,0.952631841038974,0.5215,1.0030133315802607,1.0016185832688307,1.0687760314284043,0.9429698976707918,1.0063875111245355,0.7872333557407185,0.0594,0.8896239467691175,0.8849021706444526,1.0322385915080452,0.7695891560571135,1.287663082550524,0.9082310286258114,0.7697,1.0848865180514011,1.078027198479934,1.342888037354829,0.8720476756405549,1.1175233848656967,0.9058493390912693,0.4747,1.0012349161666203,0.9957317708998696,1.1407489531555883,0.8915648174857572,1.8108821482715087,0.8843113383302211,0.8206,1.2739976124480417,1.2155079774739543,1.9567646689616296,0.8435869188450618,1.0984967262220324,0.9222367326876352,0.518,1.0052987750017814,1.0023318347688923,1.1191438229941666,0.9089796735188508,1.3180941281436074,0.79667894582945,0.5307,1.0286056679009,1.0112601384237876,1.4070076095704673,0.7590057819039071,1.1947509444386757,0.9348380942061166,0.7947,1.0633778551394826,1.0620526934965575,1.2191757447988325,0.9119249363703466,1.120604081376319,0.9451090116109641,0.7117,1.0305398518343358,1.0289302255551682,1.1409650033473495,0.9308665279469864,1.0954060865193582,0.909213609529305,0.4911,1.0000134468209778,0.9984529168306426,1.1147415257195017,0.8945484763117221,1.2266632371480655,0.9063315014741222,0.7256,1.0624827804305015,1.0583544199475265,1.2628639001408652,0.8782711835918309,1.0847014370985562,0.9247992256121246,0.4796,1.000695907538093,0.9978681037461443,1.1038183954325762,0.9111267381290662,0.47850000000000004,0.4868072916666667,0.9570000000000001,0.9736145833333334,0.0594,0.17609595959595958,0.1188,0.35219191919191917,0.23029999999999995,0.3805707865168539,0.4605999999999999,0.7611415730337078,0.4747,0.4886417543859648,0.9494,0.9772835087719296,0.1794,0.4636724999999999,0.3588,0.9273449999999998,0.482,0.4881319587628866,0.964,0.9762639175257732,0.46930000000000005,0.49599208633093533,0.9386000000000001,0.9919841726618707,0.20530000000000004,0.3296650273224043,0.4106000000000001,0.6593300546448086,0.2883,0.40417177033492824,0.5766,0.8083435406698565,0.4911,0.49729726027397264,0.9822,0.9945945205479453,0.2744,0.4017452736318407,0.5488,0.8034905472636814,0.4796,0.489626480836237,0.9592,0.979252961672474
Morf4l2,0.9828486178269482,0.9702398091239108,0.9126758895850235,0.9825926894018547,0.8023102087606784,1.019844824463637,0.7628194305167325,0.931561913613888,0.9512670670715632,0.9884080903190606,0.8494280052812535,1.0132292277474586,1.0491032926123847,0.9375071434985893,0.3847,0.9914740366449183,0.9900251847061639,1.0610642263609258,0.9282686791002276,1.2561086635795802,0.8277230546720498,0.4689,1.0090436795139037,0.9899185646967781,1.317402974554123,0.8035821705143495,1.0705556098916171,0.7523018269056654,0.1621,0.9069317615732616,0.90479974271354,1.1077851392941958,0.7244008788310129,1.1025882452706088,0.8868590887819257,0.4569,0.9938043973508142,0.9927665413511659,1.1255172108732954,0.8674440089419017,1.1780903171502461,0.6761616591665371,0.1559,0.8641495545521393,0.8340528259649205,1.2509894916590685,0.6548862419034845,1.1377326593324208,0.9386160379700365,0.7095,1.0351114785128772,1.0328868695549351,1.1592930755305506,0.9221413515029567,1.2823466628792286,0.6259486636005712,0.1905,0.871549882017324,0.8244862102641195,1.4354557008450055,0.5975484824486649,1.0364935485163655,0.8318570617064359,0.1319,0.9311163101513823,0.9290043818326758,1.059185259070293,0.8129696133287808,1.034956074583156,0.8813020481236515,0.1734,0.9564879496572785,0.9549788553546286,1.051149330762542,0.8691837094573883,1.1205568132897739,0.9229875404546203,0.5493,1.0125331080888886,1.0070205591649233,1.1443302049299842,0.907891061671139,1.0714046331243063,0.7594211626585228,0.1506,0.9018455335482127,0.894062969120269,1.1112086772895435,0.7377501462999121,1.1218385946747529,0.9307284530797928,0.6177,1.0207988187883603,1.0169211657006063,1.148371854314993,0.9161356449119594,0.3847,0.44729007936507936,0.7694,0.8945801587301587,0.4689,0.4927440860215053,0.9378,0.9854881720430106,0.1621,0.3321349650349651,0.3242,0.6642699300699302,0.4569,0.4796828571428571,0.9138,0.9593657142857142,0.1559,0.45708,0.3118,0.91416,0.2905,0.4192931034482758,0.581,0.8385862068965516,0.1905,0.34217602339181286,0.381,0.6843520467836257,0.1319,0.25425460526315785,0.2638,0.5085092105263157,0.1734,0.29032114285714283,0.3468,0.5806422857142857,0.4507,0.48974407407407416,0.9014,0.9794881481481483,0.1506,0.3170678571428571,0.3012,0.6341357142857142,0.3823,0.46286735537190077,0.7646,0.9257347107438015
Mphosph8,0.9811648267931322,1.006030467489596,0.8958364670378871,0.9707178267802623,0.954298123304163,0.9902704119902553,1.02635528575324,0.9623033862537854,0.9645690810119026,0.9520148787056006,0.9241865249078629,1.0095363086151774,1.0312587714432042,0.9428218727523575,0.3048,0.9867734001184705,0.9866890678687122,1.0395184810738327,0.9338415958289896,1.2167982649543105,0.8671421658538193,0.5676,1.0260516284815058,1.0171338643967234,1.261198176155348,0.842580608358935,1.0391899837465597,0.8038350090614073,0.1176,0.9158750280415512,0.912905091222741,1.0654346454801922,0.7811953584668102,1.066009848641423,0.8792977966501981,0.3221,0.9738772564294657,0.9742789081514979,1.0831367251187987,0.8596155282235012,1.290177186940815,0.7500149135680221,0.415,0.9856139071320149,0.9646206328559301,1.3764829376709316,0.7153335068442491,1.0693559396401053,0.9226556400687396,0.4333,0.9938930164806581,0.9928144189157921,1.0843282444124294,0.9093260932467263,1.372728598640515,0.8284593323115026,0.6153,1.0648922402141991,1.045688865961265,1.4598639305571777,0.7941953429952398,1.0804036540623012,0.8733252975506843,0.3376,0.9761338780226635,0.9751277292859925,1.1075119477935398,0.8521536650667818,1.0362684808191673,0.8976091272726008,0.2087,0.9666050315419427,0.9662379684995761,1.0497110170344603,0.8840652678911155,1.0437078117803489,0.8846474579421297,0.2057,0.9614284140077479,0.9599917554237882,1.0605877640836816,0.8700327381651498,1.0733633064575416,0.8447869292094182,0.2923,0.9626954559225908,0.9634348412147049,1.0970590077755102,0.8211869910271395,1.0751542225889668,0.9446361285681842,0.5554,1.0071673785208206,1.0053208435656236,1.0889350827251225,0.9342178581973046,0.3048,0.395361373390558,0.6096,0.790722746781116,0.4324,0.48653421052631574,0.8648,0.9730684210526315,0.1176,0.27752960000000004,0.2352,0.5550592000000001,0.3221,0.4174930131004366,0.6442,0.8349860262008733,0.415,0.4977915789473684,0.83,0.9955831578947368,0.4333,0.46751208791208787,0.8666,0.9350241758241757,0.38470000000000004,0.4716196652719666,0.7694000000000001,0.9432393305439332,0.3376,0.43575682819383266,0.6752,0.8715136563876653,0.2087,0.3218373684210526,0.4174,0.6436747368421052,0.2057,0.3405090395480226,0.4114,0.6810180790960452,0.2923,0.40978925233644864,0.5846,0.8195785046728973,0.4446,0.48039352517985606,0.8892,0.9607870503597121
Msi2,0.9181923858789176,0.9928486051982871,0.8432548405380278,0.8537092932770045,0.9013125421388588,0.9095150535734259,0.8539592367561066,0.9288819932935851,0.8894438068292305,0.8883520434133936,0.8551045219907316,0.9266393304314461,0.9735445991525385,0.8750987179562306,0.0076,0.9237731031057227,0.9236706107161426,0.9836433181309239,0.8666684599401412,1.2573773146460856,0.849867197854983,0.5378,1.0271071151001459,1.010372242556391,1.3265208518543719,0.8241194530049342,1.0778885584149716,0.7264766805976283,0.1821,0.8934383448326202,0.8860338347013328,1.1073431367791193,0.6976637520012355,0.9503101784570774,0.760172312098283,0.0092,0.8524860356901981,0.8510657912272093,0.9697177956283441,0.7444049448641117,1.3904378967708961,0.724155382406527,0.3281,0.9699421327605631,0.9234827426167966,1.5739783397255065,0.6956539837761332,0.9875414242748758,0.8354453026208084,0.0305,0.9098597748305028,0.9084012204507128,1.003708406243193,0.8222872056299347,1.3542982431249961,0.6797670980873229,0.3658,0.9614658451993002,0.9294190709895502,1.4675727320599665,0.6460885994899707,1.0539985321746408,0.7772052525098015,0.1572,0.9158233448207092,0.9154337895454946,1.0785175196915173,0.7523900228842985,0.9704919502700923,0.8149399127223227,0.0141,0.8918652481941762,0.8912514315382516,0.9871433409342282,0.8008649713896262,0.990577746466348,0.8079224986261296,0.0363,0.8952640152025948,0.8936681437211654,1.0087720482355789,0.7938972320146296,1.0341741932294441,0.7482755585801839,0.0989,0.8889755274111784,0.8880968647353054,1.0699683423122541,0.7252426995870996,0.986234474413432,0.8563202510851163,0.0286,0.917772565638,0.9154236494311203,1.0022396772579663,0.8454477936704631,0.0076,0.025595402298850572,0.0152,0.051190804597701145,0.46220000000000006,0.4927440860215053,0.9244000000000001,0.9854881720430106,0.1821,0.3487274509803922,0.3642,0.6974549019607844,0.0092,0.033694999999999996,0.0184,0.06738999999999999,0.3281,0.49299128205128206,0.6562,0.9859825641025641,0.0305,0.10898170731707318,0.061,0.21796341463414637,0.3658,0.45903333333333335,0.7316,0.9180666666666667,0.1572,0.28608447204968945,0.3144,0.5721689440993789,0.0141,0.04215612244897959,0.0282,0.08431224489795917,0.0363,0.10743333333333333,0.0726,0.21486666666666665,0.0989,0.24351008403361346,0.1978,0.4870201680672269,0.0286,0.11324054054054053,0.0572,0.22648108108108106
Mta2,0.9072838891732559,0.838136511159508,0.8418588501042727,0.8400316560450165,0.8624620533555074,0.917520330509237,0.762230277344968,0.8073084741880344,0.8712396443497444,0.870791686937332,0.8261313707361138,0.9414090037674845,0.9587235875341626,0.8716631400723944,0.0021,0.9138417618517073,0.9129957797342283,0.9681576477408359,0.8642664215564467,1.0087516093682658,0.726105120835997,0.0592,0.8539945377460408,0.846052490765484,1.044469489307378,0.7054318962745554,1.0337875143489461,0.7355448342254638,0.0944,0.8779885684672654,0.8735865575226581,1.066320116609245,0.7116869528324552,0.9368342621224908,0.7719723085553875,0.0063,0.8482180247980319,0.8446197826012531,0.9598727100933918,0.7590494968928727,1.1485731224832547,0.7423924801033138,0.2324,0.9206709292491323,0.899784779535974,1.212677185946923,0.7216525266711417,0.9917527798406662,0.8535346889885914,0.0365,0.9186950364990746,0.9159709269205426,1.0090989429841681,0.8418401337334466,1.0062752416421146,0.6106725562563383,0.055,0.7943458612329793,0.7848038845070423,1.0571103008556688,0.5804650174889804,0.9441094056473813,0.731034205050182,0.0152,0.8269413176438595,0.8214688695878322,0.9759616306047382,0.713631634342207,0.9433348142313333,0.8140501314199322,0.0034,0.875848986400363,0.8746125477818718,0.9591861277725884,0.8016108668158407,0.9607093469698452,0.8142104515604074,0.0114,0.8835403476022937,0.8807386940189494,0.9778817605946877,0.8037599664666081,1.0066988741044438,0.7428787315281037,0.0585,0.8639545878766465,0.8567143371283498,1.0465820408358029,0.7239188924220874,1.0055393924162879,0.8707784118993751,0.0637,0.9364770750594813,0.9357968089965207,1.0207642392065928,0.8575148724070295,0.0021,0.00879,0.0042,0.01758,0.0592,0.17609595959595958,0.1184,0.35219191919191917,0.0944,0.24918198198198196,0.1888,0.49836396396396393,0.0063,0.025998591549295777,0.0126,0.051997183098591554,0.2324,0.47938055555555553,0.4648,0.9587611111111111,0.0365,0.12731547619047617,0.073,0.25463095238095235,0.055,0.17643695652173916,0.11,0.3528739130434783,0.0152,0.05301904761904762,0.0304,0.10603809523809524,0.0034,0.012771794871794872,0.0068,0.025543589743589744,0.0114,0.048408695652173914,0.0228,0.09681739130434783,0.0585,0.17670618556701032,0.117,0.35341237113402063,0.0637,0.21642045454545455,0.1274,0.4328409090909091
Mta3,1.0077205455084273,1.1019371653219872,0.9770776604480157,1.094590006894237,0.9175595994029697,1.0336063961692292,0.9193156790636592,1.0137407689105413,1.011327973439241,1.03655760481875,0.9444511391484685,1.0198263788288293,1.0593589295283472,0.9729541677793323,0.7077,1.0148375549989923,1.0143784014985442,1.0683325499890959,0.9659516006757489,1.3121275871153502,0.9627929644268735,0.8911,1.124714128003714,1.1172162900700808,1.3552569892001092,0.9364534018076273,1.169497608619105,0.8556759790600048,0.5093,1.00644076909266,1.002115867603349,1.2051081019318362,0.8298433211307699,1.1761122626999594,0.9826913568611569,0.9051,1.0769283335923527,1.075574809284999,1.1973575139661785,0.9680731960472077,1.1052314634829217,0.8051981693889839,0.2305,0.9392067400008469,0.9291912979005024,1.150543838734771,0.785083770829872,1.102391342361904,0.9623725684376332,0.7442,1.0285154382217334,1.0268667810493106,1.1172460542933227,0.9500240026268314,1.2041663372395004,0.756079782034543,0.3612,0.9622052874105163,0.9511108157082031,1.2625052218746124,0.7267513783927945,1.1468531229477674,0.9482947697984375,0.7328,1.0400212403832438,1.035207410972394,1.1706068709648125,0.9335605059000882,1.0866933253927513,0.949950163129057,0.6342,1.0158562760138543,1.0141929388505715,1.1021138979400018,0.9394322478299897,1.1465976464727532,0.95616547566307,0.7725,1.0452936698979152,1.0424831483756296,1.1685665291273373,0.9403505817798841,1.1322496368850372,0.8786302912791065,0.4238,0.9937253704286483,0.9857845304324423,1.1721548782475186,0.858998640398334,1.0831096460816478,0.9570696653541948,0.6622,1.0174762968639504,1.0151823612387085,1.0992544876227877,0.9450759266873778,0.2923,0.3928619266055046,0.5846,0.7857238532110092,0.1089,0.2587379032258066,0.2178,0.5174758064516132,0.4907,0.49739275862068966,0.9814,0.9947855172413793,0.09489999999999998,0.19861214285714285,0.18979999999999997,0.3972242857142857,0.2305,0.47938055555555553,0.461,0.9587611111111111,0.2558,0.3940926701570681,0.5116,0.7881853403141362,0.3612,0.45903333333333335,0.7224,0.9180666666666667,0.2672,0.39488743718592967,0.5344,0.7897748743718593,0.3658,0.4399669322709164,0.7316,0.8799338645418328,0.22750000000000004,0.3662500000000001,0.45500000000000007,0.7325000000000002,0.4238,0.4521789090909091,0.8476,0.9043578181818182,0.3378,0.46035069767441855,0.6756,0.9207013953488371
Mtf2,1.0048132938640801,1.404576698799192,1.022529348453906,1.034125333429479,1.1708708842572562,0.9985106705567115,1.3187646175878398,1.0345792583161821,1.0210442106490345,0.9951955305205762,1.0133545093874508,1.009426926271362,1.0580739916628785,0.9637112451021106,0.6552,1.0111491824157657,1.011232468123424,1.0671577054488988,0.9553415331136138,1.7704093969105272,1.2030981828723377,0.9996,1.453642835656343,1.4333220847054726,1.8675059228732895,1.1668766177060148,1.271867782316369,0.9205326256703072,0.7435,1.0733488377083868,1.0607506156837196,1.323647893086503,0.8971363204366696,1.1237596622404336,0.9430765676522841,0.7076,1.030919941779479,1.0286963591117724,1.1440690581714499,0.9271306855390246,1.5288822608291621,0.9542490370166549,0.901,1.2092235735776409,1.1934472162132341,1.5989962662412105,0.9134376325935658,1.0795305724706572,0.9234593718780183,0.5171,1.0020994382749049,1.0017555424116167,1.097271676697688,0.9080296635846201,2.0891950140919047,1.0421987323952697,0.9722,1.4643183956586556,1.4057753026606936,2.2671170120951225,0.9928011108997016,1.1574092804504708,0.9323679288191251,0.73,1.0426890206542214,1.0423824564792246,1.1797378572290942,0.910097575761599,1.0976704705182114,0.9534220077608271,0.7118,1.0243056000672377,1.0236692403241414,1.112393046454775,0.9413777858074939,1.0911539238846322,0.9306426729725403,0.5758,1.0097450326960709,1.0091949724708182,1.1082956601947707,0.9157894565090066,1.1909702583651436,0.9254622619238778,0.7392,1.0528503547141292,1.0489415994264992,1.22523472996304,0.903920157732522,1.0770919166792816,0.9394289922586003,0.5606,1.006926336109653,1.0061063503934573,1.0913797606290174,0.9260919900668626,0.3448,0.41404262295081967,0.6896,0.8280852459016393,0.00039999999999995595,0.0050956521739124825,0.0007999999999999119,0.010191304347824965,0.25649999999999995,0.4039326203208557,0.5129999999999999,0.8078652406417114,0.2924,0.40991961722488035,0.5848,0.8198392344497607,0.09899999999999998,0.39436216216216224,0.19799999999999995,0.7887243243243245,0.4829,0.4881319587628866,0.9658,0.9762639175257732,0.027800000000000047,0.1115808219178084,0.055600000000000094,0.2231616438356168,0.27,0.3948940298507463,0.54,0.7897880597014926,0.2882,0.40417177033492824,0.5764,0.8083435406698565,0.4242,0.4779353612167301,0.8484,0.9558707224334602,0.26080000000000003,0.4017452736318407,0.5216000000000001,0.8034905472636814,0.4394,0.48039352517985606,0.8788,0.9607870503597121
Ncoa1,0.97591835731811,0.844274685183412,0.8663476348330607,0.9616110960244661,0.8736925163277366,1.0025852925620358,0.7179347772638063,0.910041207297263,0.9449433582713007,0.9799774447445583,0.8923927689184699,1.0069060076623373,1.037948508628117,0.925782314841071,0.2972,0.981994726248127,0.9822463857315238,1.0487434396650894,0.9158691112082493,0.9984941928727773,0.7463579501817297,0.0492,0.8616916349740997,0.8566437968972771,1.0334389357604354,0.726662372596922,1.036683524138321,0.7716314707334896,0.1092,0.8988395555897776,0.8957811420919938,1.0630234992287682,0.7480634552185447,1.0506542046093434,0.8763408948167342,0.2244,0.9610120537331097,0.9591489374339637,1.069232195427272,0.8609795419736028,1.1253217800118378,0.7335250893487726,0.1466,0.9061693332328079,0.8723297087256544,1.2185857232555484,0.7051613935588098,1.0767173232972789,0.9132289483451594,0.4568,0.9947407481671262,0.9944081010966713,1.0952475031358364,0.9002906650350335,0.9916092846531819,0.5557744070573432,0.0453,0.751859425951564,0.7402850252120687,1.0549891979284167,0.5296332474989823,1.0308335265948212,0.8161302029597877,0.1116,0.9197273197769787,0.917454531370108,1.0558396794774578,0.79741905347982,1.0250043952764933,0.870808804402129,0.1269,0.94732349252592,0.9471147832164293,1.0405943960429487,0.8568860563500498,1.0710375258249534,0.8939960845456156,0.3961,0.9842761920769441,0.9852843194377239,1.0881629396188375,0.8774669567252354,1.0428189188424286,0.7787724908866709,0.1342,0.9133335577582912,0.91461213664415,1.0697100881386072,0.752684316380024,1.1032288630794804,0.935502893174202,0.6258,1.0178090527236112,1.0166436141785302,1.1208034092553916,0.9219303519503039,0.2972,0.395361373390558,0.5944,0.790722746781116,0.0492,0.1656965517241379,0.0984,0.3313931034482758,0.1092,0.26663000000000003,0.2184,0.5332600000000001,0.2244,0.34188393782383425,0.4488,0.6837678756476685,0.1466,0.45708,0.2932,0.91416,0.4568,0.48552801418439717,0.9136,0.9710560283687943,0.0453,0.157530588235294,0.0906,0.315061176470588,0.1116,0.2369294964028778,0.2232,0.4738589928057556,0.1269,0.23238562500000004,0.2538,0.4647712500000001,0.3961,0.46054484126984124,0.7922,0.9210896825396825,0.1342,0.2891220588235295,0.2684,0.578244117647059,0.3742,0.46286735537190077,0.7484,0.9257347107438015
Ncoa2,0.8973056180837105,0.9153220448421348,0.7200857402683394,0.8306061876299136,0.7594172622490234,0.9322551909127279,0.5829704654195471,0.8016109808867173,0.8290217442637127,0.8793032524945341,0.6949070593257265,0.9468327790368519,0.949486168579835,0.8614973773398761,0.0005,0.9041794326017425,0.9034905994795128,0.958708365108453,0.8542326880485728,1.1157921272348512,0.7978281463000769,0.2423,0.9403759603953302,0.9302470678239927,1.1577663613228595,0.7758334446530116,0.908505589510984,0.567482309293445,0.0105,0.7330312329443602,0.7318274910553043,0.9497840427922202,0.5449696559658246,0.9304743137163187,0.7532745151927162,0.005,0.8350945205407506,0.8314434888864846,0.9503418856108118,0.7405344159000972,1.0392803773113437,0.5653283553733276,0.0617,0.757287800335617,0.7388537724682103,1.1354138313157096,0.5322422319827456,1.0004074246021444,0.8639071083838805,0.051,0.9284810388273423,0.9268175269676278,1.015325234571109,0.8528980496818134,0.8956354749973539,0.45051949530375324,0.0204,0.6375671389713091,0.6172681457584743,0.9764510018119663,0.42701168352480984,0.8937421923562997,0.7118777841275221,0.001,0.8018910597066571,0.8013729288606097,0.9128966359802911,0.6943783792619157,0.9019382549535763,0.769122387214045,0.0001,0.8328909352592105,0.831216396578023,0.9161885079534015,0.7568490486790844,0.9677138096104232,0.8117308334288825,0.0137,0.8865074709798199,0.884136200037497,0.9867435608903892,0.7983445251706112,0.8917244863484035,0.6148813332575831,0.0041,0.7319652205874602,0.7187347721007984,0.9276010108413343,0.5975862685959827,1.0142726958884054,0.8773249313004281,0.093,0.9440710421499751,0.9434388471203276,1.0305978016871027,0.8659731754958421,0.0005,0.002525862068965517,0.001,0.005051724137931034,0.2423,0.41568304093567254,0.4846,0.8313660818713451,0.0105,0.06545744680851065,0.021,0.1309148936170213,0.005,0.021544117647058825,0.01,0.04308823529411765,0.0617,0.31715964912280703,0.1234,0.6343192982456141,0.051,0.1540515463917526,0.102,0.3081030927835052,0.0204,0.08921194029850747,0.0408,0.17842388059701494,0.001,0.005979591836734694,0.002,0.011959183673469388,0.0001,0.0005979591836734695,0.0002,0.001195918367346939,0.0137,0.052817105263157894,0.0274,0.10563421052631579,0.0041,0.025027083333333335,0.0082,0.05005416666666667,0.093,0.280694,0.186,0.561388
Ncoa4,1.014365947977283,0.9373072248164054,0.9699550277100262,1.0594875840899434,0.9203302010101377,1.0672447465555692,0.859037630846859,1.0475099545619913,1.0143844126492676,1.0563248757711197,0.8989735577416762,1.0627897447882462,1.0757492935693242,0.9673371362527957,0.7345,1.0207857944663847,1.0198534513387347,1.0903870738139727,0.9589807702161958,1.1447590525948985,0.8142873049477175,0.3237,0.9627663739065103,0.9526187983019302,1.1874614533697665,0.7923491727343165,1.1818834313132816,0.8158975455815147,0.4659,0.9943035425503521,0.9908837327855211,1.2269173530087243,0.7837363583844875,1.1676145291287034,0.9489080732789158,0.7932,1.053453846739258,1.049424730974018,1.1958014482264252,0.9300115074305186,1.276545266748708,0.7678029363491927,0.3983,0.9845498156680542,0.9592477826491423,1.3599395834951216,0.733873446405399,1.1699678093287493,0.9754103555275323,0.8828,1.0689651148347925,1.0670707500736192,1.1926931371194835,0.9578259991121567,1.2721569249836429,0.6891721111032065,0.3355,0.9448445798670433,0.9231773246795143,1.362911185045411,0.6521946605693968,1.1686095989283796,0.9218868123965488,0.6919,1.0395838714820649,1.0363322079362598,1.2018442705033126,0.9017033719617071,1.1039237470085896,0.9384577717587272,0.6286,1.0180066928564102,1.016049317794315,1.1243177219861373,0.9240456286003734,1.1696252119382435,0.966220337412734,0.8543,1.0643225068636721,1.062016556235082,1.194435514551068,0.9477680251039642,1.157081669490627,0.8330449842856728,0.3582,0.9737517388391869,0.9610380671750998,1.2000889096327292,0.811480068533621,1.1501938913965561,0.950606623631606,0.7676,1.0457063311499306,1.042723853174575,1.1713341645987474,0.9359268802883143,0.26549999999999996,0.3786242718446602,0.5309999999999999,0.7572485436893204,0.3237,0.4440907834101382,0.6474,0.8881815668202764,0.4659,0.4910311188811189,0.9318,0.9820622377622378,0.20679999999999998,0.3283183783783784,0.41359999999999997,0.6566367567567568,0.3983,0.4977915789473684,0.7966,0.9955831578947368,0.11719999999999997,0.2703905511811023,0.23439999999999994,0.5407811023622046,0.3355,0.448865296803653,0.671,0.897730593607306,0.30810000000000004,0.42260139534883717,0.6162000000000001,0.8452027906976743,0.37139999999999995,0.4399669322709164,0.7427999999999999,0.8799338645418328,0.14570000000000005,0.2812414473684211,0.2914000000000001,0.5624828947368422,0.3582,0.4249093117408907,0.7164,0.8498186234817814,0.23240000000000005,0.39820584795321645,0.4648000000000001,0.7964116959064329
